TIME,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
130.000000000,0.293927,0.248747,0.317662,0.268586,0.285864,0.248376,0.299004,0.27567,0.279201,0.33582,0.289555,0.308718
130.100000000,0.305196,0.235484,0.327159,0.285813,0.300166,0.241816,0.283507,0.25864,0.263509,0.351073,0.285171,0.304669
130.200000000,0.321912,0.236177,0.317073,0.304936,0.293001,0.240205,0.265018,0.247558,0.256962,0.348496,0.295482,0.311794
130.300000000,0.302389,0.251946,0.276087,0.326277,0.277706,0.277256,0.251307,0.296244,0.26126,0.307385,0.303491,0.320385
130.400000000,0.290052,0.25845,0.254019,0.358723,0.276979,0.286616,0.257287,0.301439,0.237173,0.296345,0.311107,0.314767
130.500000000,0.284276,0.258311,0.27985,0.369185,0.25625,0.260545,0.257194,0.310961,0.23811,0.311359,0.337922,0.271338
130.600000000,0.290862,0.258381,0.293112,0.348192,0.261461,0.270365,0.256592,0.305678,0.263052,0.297513,0.343746,0.254708
130.700000000,0.281345,0.263201,0.289932,0.337061,0.26226,0.276838,0.240467,0.301015,0.252788,0.306268,0.364691,0.263333
130.800000000,0.276318,0.278968,0.286301,0.344894,0.246567,0.273679,0.22065,0.309423,0.229247,0.314327,0.376384,0.26788
130.900000000,0.31415,0.263413,0.282272,0.347521,0.270844,0.277673,0.193451,0.295004,0.249472,0.301646,0.339128,0.297206
131.000000000,0.329904,0.242029,0.254974,0.348356,0.291292,0.299291,0.244158,0.271164,0.262985,0.289369,0.303107,0.306403
131.100000000,0.323707,0.231765,0.236623,0.358815,0.278857,0.322049,0.254452,0.273517,0.261253,0.291618,0.309923,0.293905
131.200000000,0.323367,0.213005,0.224288,0.368509,0.261097,0.335746,0.27559,0.280252,0.270853,0.29527,0.304909,0.273964
131.300000000,0.349328,0.217042,0.241007,0.37496,0.254459,0.352486,0.273329,0.269317,0.237519,0.293756,0.281225,0.272308
131.400000000,0.37561,0.206137,0.256343,0.365057,0.25304,0.397351,0.255059,0.251391,0.200151,0.315201,0.254244,0.251444
131.500000000,0.366964,0.238757,0.25874,0.323201,0.281584,0.396068,0.265983,0.244334,0.209571,0.294503,0.267311,0.261178
131.600000000,0.373715,0.248211,0.236441,0.334554,0.28139,0.360488,0.245549,0.262446,0.217988,0.284227,0.288796,0.284405
131.700000000,0.371818,0.237946,0.24204,0.342479,0.260583,0.355678,0.242057,0.267055,0.232298,0.294251,0.304159,0.268104
131.800000000,0.340321,0.238066,0.274547,0.323764,0.23961,0.378261,0.248764,0.257504,0.24127,0.304934,0.304805,0.27298
131.900000000,0.321052,0.260841,0.310355,0.275152,0.234446,0.359195,0.249006,0.27144,0.262085,0.318453,0.28291,0.295043
132.000000000,0.311972,0.264209,0.310771,0.265488,0.233389,0.354736,0.244774,0.314081,0.258822,0.316536,0.272101,0.292767
132.100000000,0.312426,0.246821,0.296854,0.259473,0.22748,0.365537,0.252065,0.339164,0.246805,0.318769,0.272646,0.291933
132.200000000,0.314694,0.245613,0.277894,0.286784,0.246448,0.350939,0.260969,0.319747,0.269431,0.287851,0.277971,0.306943
132.300000000,0.303204,0.267812,0.28733,0.302165,0.266508,0.330796,0.270543,0.317294,0.26464,0.272003,0.278761,0.293994
132.400000000,0.298128,0.271699,0.274157,0.303469,0.282054,0.300468,0.278824,0.319801,0.261251,0.290852,0.290602,0.287918
132.500000000,0.299562,0.263125,0.274613,0.282409,0.284548,0.310254,0.279325,0.322409,0.259007,0.309132,0.279442,0.29314
132.600000000,0.301037,0.244198,0.2839,0.263416,0.285046,0.325585,0.275809,0.318094,0.264319,0.320398,0.286484,0.283995
132.700000000,0.304874,0.225045,0.281556,0.263534,0.290889,0.335625,0.280086,0.312177,0.278302,0.313909,0.295617,0.266718
132.800000000,0.318174,0.219071,0.280261,0.257909,0.287609,0.346153,0.283793,0.30519,0.292051,0.301941,0.295236,0.256639
132.900000000,0.318648,0.226763,0.294468,0.241544,0.25277,0.336904,0.254161,0.296077,0.304773,0.30029,0.331016,0.282309
133.000000000,0.319062,0.240319,0.282508,0.243515,0.26057,0.34008,0.233444,0.272759,0.292511,0.286287,0.367022,0.294386
133.100000000,0.330593,0.241744,0.259387,0.257189,0.278537,0.341751,0.239169,0.263523,0.28497,0.283204,0.350319,0.306075
133.200000000,0.343155,0.249882,0.267821,0.270819,0.26342,0.328992,0.24819,0.260517,0.276749,0.297051,0.335448,0.300474
133.300000000,0.322391,0.271509,0.287844,0.270813,0.258149,0.301284,0.258237,0.270748,0.281795,0.302365,0.330117,0.298226
133.400000000,0.30103,0.285036,0.300532,0.275893,0.266542,0.292015,0.266797,0.279639,0.283859,0.301897,0.314773,0.291897
133.500000000,0.296138,0.275682,0.320791,0.277462,0.259906,0.297638,0.260667,0.281632,0.297778,0.303058,0.312825,0.273187
133.600000000,0.286414,0.264634,0.318508,0.271621,0.258828,0.295851,0.259756,0.282279,0.30074,0.305053,0.331578,0.27855
133.700000000,0.282794,0.26633,0.301933,0.276735,0.265392,0.299781,0.253258,0.281075,0.292398,0.299837,0.339622,0.295235
133.800000000,0.298619,0.260803,0.279472,0.287802,0.274784,0.283319,0.261425,0.277444,0.276306,0.292772,0.338586,0.322612
133.900000000,0.321917,0.271483,0.252934,0.27557,0.263437,0.27479,0.260808,0.269232,0.248662,0.295249,0.362267,0.342189
134.000000000,0.312995,0.274328,0.271366,0.265942,0.263448,0.287509,0.242223,0.263206,0.275512,0.292767,0.3745,0.317062
134.100000000,0.309328,0.269521,0.298873,0.273825,0.267363,0.299293,0.247342,0.255253,0.291279,0.293427,0.361687,0.279675
134.200000000,0.305053,0.275795,0.290265,0.272296,0.282229,0.301915,0.262695,0.247953,0.306077,0.291678,0.346702,0.268747
134.300000000,0.301958,0.275862,0.291741,0.270521,0.271724,0.295499,0.269545,0.2618,0.311402,0.290607,0.326713,0.28968
134.400000000,0.307192,0.270776,0.282508,0.274955,0.262404,0.288477,0.265775,0.263933,0.309329,0.293657,0.321914,0.314616
134.500000000,0.333156,0.262587,0.250303,0.277219,0.288962,0.299682,0.263882,0.247551,0.300353,0.290922,0.315231,0.319549
134.600000000,0.330947,0.260235,0.240864,0.263147,0.289617,0.308003,0.273298,0.250811,0.311104,0.284316,0.315991,0.318866
134.700000000,0.317049,0.260123,0.250668,0.244338,0.278405,0.309091,0.256967,0.270864,0.330874,0.285746,0.337968,0.302463
134.800000000,0.303244,0.248289,0.252713,0.244929,0.281586,0.315153,0.236199,0.275772,0.324673,0.302844,0.357761,0.294907
134.900000000,0.288709,0.238669,0.275338,0.235892,0.290877,0.320367,0.209793,0.270464,0.318781,0.311593,0.378258,0.286407
135.000000000,0.302519,0.26438,0.299917,0.236267,0.275303,0.310983,0.197658,0.276161,0.315313,0.298778,0.364034,0.289425
135.100000000,0.319586,0.261561,0.316133,0.240219,0.275525,0.305927,0.203207,0.282062,0.311466,0.268341,0.353065,0.296268
135.200000000,0.338675,0.249654,0.31735,0.264905,0.290189,0.295095,0.196024,0.292875,0.310443,0.240318,0.345588,0.288159
135.300000000,0.32358,0.241826,0.307017,0.273256,0.293449,0.298462,0.236719,0.302536,0.310592,0.231366,0.327007,0.296987
135.400000000,0.29664,0.237581,0.293425,0.277715,0.290847,0.289479,0.262743,0.304695,0.319588,0.245614,0.332197,0.298757
135.500000000,0.31497,0.247696,0.300673,0.288649,0.299734,0.260739,0.259837,0.281357,0.303906,0.264284,0.329076,0.301198
135.600000000,0.331019,0.247002,0.293288,0.300907,0.300113,0.278109,0.26592,0.259911,0.283241,0.285985,0.319538,0.288195
135.700000000,0.346899,0.232801,0.281238,0.319095,0.28962,0.298186,0.254427,0.262379,0.260391,0.289731,0.331816,0.276277
135.800000000,0.348662,0.220232,0.266701,0.314582,0.288221,0.300927,0.263397,0.274148,0.249671,0.278971,0.34621,0.285754
135.900000000,0.346913,0.223172,0.245956,0.288828,0.299612,0.310836,0.286914,0.28941,0.253022,0.27417,0.337823,0.28311
136.000000000,0.338873,0.237704,0.270779,0.287394,0.313887,0.309449,0.276684,0.288358,0.233848,0.289988,0.317432,0.281453
136.100000000,0.340786,0.235149,0.288728,0.299238,0.324574,0.300499,0.25063,0.273075,0.216297,0.318568,0.314944,0.27417
136.200000000,0.33508,0.221942,0.277822,0.286616,0.327016,0.28501,0.253445,0.293339,0.238414,0.317807,0.314255,0.289964
136.300000000,0.338137,0.22636,0.272124,0.278345,0.314689,0.263323,0.26282,0.305328,0.245534,0.30057,0.33046,0.303967
136.400000000,0.351307,0.255411,0.282997,0.276397,0.295894,0.242554,0.257279,0.281305,0.257299,0.288221,0.34477,0.308245
136.500000000,0.344987,0.255015,0.272614,0.282091,0.30914,0.263478,0.23294,0.267054,0.265968,0.28967,0.347649,0.309811
136.600000000,0.346005,0.240496,0.242787,0.292657,0.313812,0.298164,0.232183,0.282676,0.262599,0.288616,0.341407,0.296375
136.700000000,0.333122,0.236805,0.225268,0.309552,0.316994,0.317972,0.248561,0.284678,0.257327,0.304092,0.326821,0.276529
136.800000000,0.349912,0.247941,0.228601,0.305516,0.31366,0.309856,0.259642,0.276769,0.255097,0.307595,0.313257,0.272508
136.900000000,0.359985,0.254648,0.264654,0.276658,0.283058,0.294842,0.262475,0.286336,0.264099,0.31037,0.313462,0.27697
137.000000000,0.371621,0.239494,0.28453,0.267513,0.236602,0.289195,0.262698,0.319238,0.258314,0.314295,0.319023,0.272397
137.100000000,0.375005,0.248025,0.299837,0.249973,0.220708,0.303252,0.255281,0.335852,0.251063,0.312698,0.298045,0.277821
137.200000000,0.356543,0.25423,0.293604,0.250713,0.267095,0.299222,0.266336,0.331388,0.242209,0.313264,0.289187,0.277719
137.300000000,0.352021,0.240057,0.285202,0.267826,0.274562,0.286257,0.261818,0.333404,0.263004,0.31921,0.289591,0.270962
137.400000000,0.356733,0.23406,0.285152,0.259561,0.263096,0.291451,0.268037,0.327196,0.280923,0.322072,0.290787,0.262686
137.500000000,0.343135,0.240378,0.310969,0.249027,0.26221,0.298178,0.265,0.33196,0.271771,0.302091,0.282814,0.287354
137.600000000,0.32508,0.258299,0.324251,0.231729,0.270223,0.295706,0.263234,0.339332,0.25959,0.292706,0.27753,0.306233
137.700000000,0.330792,0.272261,0.31657,0.219678,0.264577,0.306941,0.252783,0.339325,0.238109,0.292467,0.283242,0.319784
137.800000000,0.335243,0.258771,0.312549,0.23919,0.265895,0.295426,0.246251,0.330965,0.258684,0.303322,0.282361,0.31456
137.900000000,0.329855,0.236565,0.322045,0.257109,0.261361,0.281019,0.2559,0.343549,0.275452,0.29205,0.286737,0.302055
138.000000000,0.31872,0.208507,0.322135,0.269706,0.262989,0.280932,0.261541,0.337967,0.281643,0.303911,0.306659,0.286345
138.100000000,0.335766,0.200627,0.303753,0.260336,0.295486,0.290005,0.256899,0.31198,0.276614,0.296401,0.309359,0.30357
138.200000000,0.348271,0.229572,0.30354,0.250715,0.302411,0.291213,0.260651,0.288272,0.280532,0.27888,0.302915,0.309003
138.300000000,0.336719,0.230119,0.311002,0.28255,0.293353,0.283998,0.263645,0.272787,0.281567,0.277754,0.299055,0.3172
138.400000000,0.320166,0.213614,0.313025,0.29527,0.283666,0.302477,0.271639,0.282568,0.283564,0.268537,0.311498,0.302573
138.500000000,0.304873,0.212898,0.315664,0.28546,0.285782,0.33391,0.257084,0.261519,0.290643,0.254587,0.358217,0.274475
138.600000000,0.298704,0.203394,0.286893,0.281922,0.273895,0.345312,0.246416,0.235521,0.285835,0.284694,0.384623,0.294078
138.700000000,0.288261,0.203413,0.242059,0.27636,0.263571,0.339126,0.25886,0.276004,0.284586,0.299666,0.377793,0.31525
138.800000000,0.300297,0.216637,0.257311,0.275543,0.252345,0.318903,0.253224,0.287435,0.295154,0.287983,0.360743,0.329322
138.900000000,0.312896,0.223711,0.296401,0.266589,0.238938,0.323562,0.238029,0.268902,0.286891,0.283226,0.364316,0.327302
139.000000000,0.301129,0.247601,0.307119,0.261671,0.253487,0.319663,0.242954,0.271767,0.292192,0.261708,0.363322,0.316269
139.100000000,0.294471,0.260884,0.314898,0.256907,0.251653,0.323386,0.239122,0.269842,0.307289,0.255445,0.361804,0.302626
139.200000000,0.283937,0.273617,0.325181,0.233473,0.26278,0.311181,0.234521,0.262044,0.299007,0.277151,0.381781,0.287635
139.300000000,0.297049,0.27577,0.331435,0.231972,0.264039,0.303733,0.217841,0.254838,0.296092,0.286444,0.389644,0.275939
139.400000000,0.325079,0.254276,0.322932,0.243957,0.277383,0.312599,0.212643,0.255771,0.297287,0.278413,0.368978,0.280237
139.500000000,0.327002,0.260471,0.295251,0.263107,0.274561,0.307536,0.228756,0.265762,0.282211,0.282958,0.363688,0.289705
139.600000000,0.304834,0.272431,0.29876,0.265196,0.266828,0.315019,0.242744,0.255219,0.269121,0.276716,0.38241,0.289033
139.700000000,0.302281,0.280965,0.304223,0.251269,0.260702,0.317333,0.245162,0.258507,0.29394,0.256882,0.376758,0.28994
139.800000000,0.304013,0.278316,0.310922,0.260959,0.251182,0.304007,0.248039,0.272186,0.317305,0.259504,0.361017,0.275436
139.900000000,0.302783,0.257949,0.326922,0.246288,0.238955,0.296226,0.261403,0.281941,0.322609,0.283681,0.349081,0.274169
140.000000000,0.303191,0.246762,0.339394,0.25917,0.240781,0.293716,0.265976,0.260809,0.306928,0.294264,0.344511,0.286938
140.100000000,0.308782,0.234618,0.337993,0.261675,0.262717,0.303808,0.250321,0.234328,0.302263,0.30061,0.329647,0.312423
140.200000000,0.313207,0.246218,0.33559,0.262986,0.276555,0.301304,0.233061,0.237095,0.297009,0.305422,0.316017,0.316756
140.300000000,0.316607,0.254452,0.329964,0.257698,0.26096,0.308206,0.241201,0.253573,0.297887,0.294584,0.315004,0.315307
140.400000000,0.318945,0.244901,0.333225,0.241598,0.23194,0.308678,0.252441,0.272972,0.306787,0.290067,0.318925,0.318748
140.500000000,0.309155,0.239901,0.326574,0.229536,0.232481,0.302052,0.251379,0.277247,0.322068,0.287517,0.344264,0.311899
140.600000000,0.321791,0.261504,0.322853,0.249917,0.227648,0.306633,0.254619,0.279732,0.320354,0.269436,0.336559,0.289743
140.700000000,0.317716,0.27007,0.31722,0.27034,0.262596,0.307196,0.25465,0.299625,0.292065,0.256635,0.321792,0.282393
140.800000000,0.323275,0.270191,0.302718,0.277549,0.287277,0.297524,0.240357,0.303315,0.275185,0.253581,0.32834,0.291824
140.900000000,0.307018,0.259248,0.281306,0.262977,0.284422,0.273609,0.270577,0.313044,0.293214,0.273764,0.324287,0.311754
141.000000000,0.315572,0.236683,0.28754,0.247166,0.290707,0.262993,0.282966,0.345883,0.297118,0.258389,0.308036,0.311952
141.100000000,0.335948,0.23499,0.292396,0.263472,0.297213,0.259255,0.264056,0.344594,0.293247,0.237873,0.31177,0.3053
141.200000000,0.34615,0.232629,0.277142,0.281333,0.284336,0.251776,0.260448,0.319113,0.289764,0.236673,0.334202,0.32332
141.300000000,0.336954,0.253235,0.288423,0.288603,0.281922,0.295506,0.30183,0.280138,0.269454,0.224504,0.318438,0.30832
141.400000000,0.345144,0.269677,0.29303,0.307502,0.280645,0.288414,0.298427,0.270441,0.254742,0.225269,0.324525,0.287451
141.500000000,0.344573,0.259635,0.276121,0.323562,0.287599,0.278063,0.267115,0.286578,0.244601,0.245505,0.332815,0.297567
141.600000000,0.354568,0.252054,0.283329,0.317956,0.297773,0.26649,0.257189,0.293979,0.244243,0.234751,0.319587,0.316583
141.700000000,0.354461,0.248797,0.280788,0.302291,0.30604,0.287551,0.270073,0.295592,0.251306,0.224742,0.32273,0.296238
141.800000000,0.329309,0.23023,0.277956,0.326485,0.312113,0.292966,0.267354,0.306498,0.252777,0.248846,0.32983,0.267257
141.900000000,0.331708,0.218606,0.295804,0.328641,0.330722,0.263069,0.246558,0.293534,0.243553,0.279805,0.334611,0.267523
142.000000000,0.329483,0.239161,0.318086,0.288813,0.349973,0.248614,0.249263,0.279065,0.236152,0.294079,0.30745,0.297617
142.100000000,0.329187,0.238234,0.322773,0.288386,0.33313,0.255395,0.24063,0.291752,0.237048,0.296237,0.289059,0.317496
142.200000000,0.310091,0.220317,0.304836,0.309689,0.336961,0.277043,0.237087,0.306381,0.242959,0.299458,0.300842,0.294766
142.300000000,0.310853,0.223084,0.294321,0.314713,0.342047,0.265702,0.253942,0.302809,0.238666,0.294165,0.311642,0.289043
142.400000000,0.310426,0.238299,0.309168,0.308344,0.31923,0.263288,0.268972,0.297361,0.250021,0.269881,0.306406,0.308155
142.500000000,0.322011,0.263837,0.311485,0.298159,0.283535,0.251553,0.252724,0.306243,0.256568,0.273408,0.321771,0.308768
142.600000000,0.311766,0.263541,0.328123,0.308857,0.282342,0.239112,0.234521,0.324304,0.241077,0.282142,0.334269,0.289426
142.700000000,0.312073,0.268709,0.341452,0.314887,0.271762,0.231319,0.22146,0.333345,0.238176,0.291216,0.334889,0.271018
142.800000000,0.324118,0.272343,0.345773,0.318539,0.279633,0.207725,0.223679,0.344632,0.235661,0.292129,0.305561,0.274518
142.900000000,0.311373,0.242938,0.337044,0.32744,0.279115,0.232481,0.235485,0.329626,0.268372,0.305026,0.302983,0.265123
143.000000000,0.320209,0.239891,0.334437,0.304728,0.278835,0.246346,0.238912,0.314049,0.286724,0.306597,0.31114,0.260863
143.100000000,0.314566,0.261073,0.32319,0.305219,0.293262,0.251221,0.228437,0.31259,0.284654,0.293351,0.308253,0.272335
143.200000000,0.307167,0.260595,0.325861,0.316591,0.300417,0.229969,0.228681,0.326929,0.267535,0.29584,0.310739,0.270841
143.300000000,0.32047,0.245956,0.337497,0.313324,0.300962,0.200991,0.225598,0.373511,0.235433,0.282019,0.302857,0.27688
143.400000000,0.343936,0.248449,0.315652,0.321943,0.304523,0.253252,0.234611,0.35941,0.252175,0.259656,0.264341,0.273348
143.500000000,0.346218,0.257271,0.295939,0.31068,0.29152,0.292675,0.275616,0.33345,0.253957,0.250496,0.251227,0.285813
143.600000000,0.349389,0.247345,0.293957,0.288944,0.294648,0.317453,0.279067,0.318084,0.245418,0.247505,0.245646,0.313637
143.700000000,0.339734,0.25166,0.292577,0.27782,0.294081,0.312617,0.253256,0.319624,0.258996,0.265574,0.259888,0.320626
143.800000000,0.337649,0.273227,0.301828,0.28051,0.284278,0.298807,0.239349,0.301561,0.254475,0.288143,0.286058,0.305965
143.900000000,0.320469,0.28521,0.321092,0.287054,0.278046,0.275147,0.241757,0.279079,0.261887,0.28801,0.308322,0.307427
144.000000000,0.321524,0.289933,0.338196,0.27562,0.260734,0.294784,0.235092,0.244774,0.272862,0.296881,0.324159,0.290663
144.100000000,0.314782,0.281742,0.328522,0.263189,0.220245,0.302315,0.255768,0.240465,0.275156,0.294162,0.34962,0.310998
144.200000000,0.323566,0.264327,0.302287,0.253046,0.235448,0.318713,0.25463,0.245792,0.280527,0.279313,0.364319,0.313565
144.300000000,0.304361,0.255273,0.283628,0.264339,0.26103,0.319646,0.263818,0.259645,0.283554,0.261485,0.341572,0.345117
144.400000000,0.29445,0.24459,0.287165,0.277268,0.255581,0.306394,0.26243,0.258708,0.270142,0.267033,0.353348,0.360551
144.500000000,0.290003,0.235878,0.298993,0.269813,0.257883,0.298851,0.243647,0.247371,0.258424,0.316339,0.375407,0.337504
144.600000000,0.287826,0.241889,0.296713,0.231735,0.259075,0.31353,0.253808,0.257607,0.277187,0.320857,0.378271,0.312784
144.700000000,0.298886,0.258987,0.300733,0.225421,0.242845,0.326523,0.256664,0.257993,0.280714,0.289763,0.388461,0.301075
144.800000000,0.317525,0.259115,0.309468,0.224842,0.231334,0.32536,0.254277,0.250494,0.284954,0.273062,0.399089,0.289655
144.900000000,0.315149,0.262078,0.329372,0.225873,0.246598,0.308204,0.244044,0.270523,0.286471,0.267432,0.383838,0.288158
145.000000000,0.323251,0.262486,0.319075,0.257686,0.278159,0.295872,0.224467,0.272307,0.276388,0.278548,0.351042,0.302887
145.100000000,0.321373,0.241414,0.300544,0.256287,0.290026,0.294564,0.218333,0.262267,0.290053,0.286855,0.365012,0.308937
145.200000000,0.313742,0.235356,0.315986,0.243181,0.27854,0.303097,0.210176,0.239006,0.298786,0.283054,0.372509,0.329064
145.300000000,0.31777,0.246035,0.316191,0.242834,0.254491,0.308397,0.232037,0.235516,0.287954,0.28139,0.371782,0.331724
145.400000000,0.333242,0.250536,0.307727,0.250382,0.247343,0.308174,0.235667,0.271243,0.283189,0.291651,0.356162,0.302364
145.500000000,0.325358,0.24271,0.313292,0.252527,0.235505,0.295467,0.25203,0.298039,0.287229,0.286235,0.345473,0.30728
145.600000000,0.317342,0.241959,0.313443,0.25957,0.223939,0.302167,0.241886,0.299422,0.293051,0.286378,0.352648,0.305383
145.700000000,0.311409,0.25223,0.300684,0.274163,0.248961,0.297131,0.231288,0.297035,0.292234,0.294604,0.339306,0.307434
145.800000000,0.304281,0.254021,0.313085,0.273382,0.2558,0.29373,0.238891,0.296745,0.294111,0.293939,0.325926,0.306858
145.900000000,0.311882,0.247356,0.317719,0.264859,0.254806,0.277935,0.242545,0.294052,0.301247,0.2909,0.327789,0.316484
146.000000000,0.312738,0.254286,0.317281,0.260833,0.249973,0.264748,0.24457,0.302422,0.310455,0.28646,0.333445,0.308795
146.100000000,0.311972,0.231406,0.332006,0.26625,0.250534,0.285346,0.248,0.302487,0.30272,0.283151,0.338942,0.290033
